Mapping: Human Disease Ontology - National Cancer Institute Thesaurus
domainURL	rangeURL	method
http://purl.obolibrary.org/obo/DOID_0060233	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84617	LOOM
http://purl.obolibrary.org/obo/DOID_0060326	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C101201	LOOM
http://purl.obolibrary.org/obo/DOID_3278	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7386	LOOM
http://purl.obolibrary.org/obo/DOID_57	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C51223	LOOM
http://purl.obolibrary.org/obo/DOID_7334	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7413	LOOM
http://purl.obolibrary.org/obo/DOID_1338	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84646	LOOM
http://purl.obolibrary.org/obo/DOID_13558	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26787	LOOM
http://purl.obolibrary.org/obo/DOID_8876	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34697	LOOM
http://purl.obolibrary.org/obo/DOID_10812	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7604	LOOM
http://purl.obolibrary.org/obo/DOID_2589	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35215	LOOM
http://purl.obolibrary.org/obo/DOID_8097	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39838	LOOM
http://purl.obolibrary.org/obo/DOID_8394	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39946	LOOM
http://purl.obolibrary.org/obo/DOID_483	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3086	LOOM
http://purl.obolibrary.org/obo/DOID_5402	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40256	LOOM
http://purl.obolibrary.org/obo/DOID_3403	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34705	LOOM
http://purl.obolibrary.org/obo/DOID_8429	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39919	LOOM
http://purl.obolibrary.org/obo/DOID_12863	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4393	LOOM
http://purl.obolibrary.org/obo/DOID_9884	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84910	LOOM
http://purl.obolibrary.org/obo/DOID_956	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41430	LOOM
http://purl.obolibrary.org/obo/DOID_2411	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3474	LOOM
http://purl.obolibrary.org/obo/DOID_9317	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34790	LOOM
http://purl.obolibrary.org/obo/DOID_12450	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34889	LOOM
http://purl.obolibrary.org/obo/DOID_9282	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3285	LOOM
http://purl.obolibrary.org/obo/DOID_2352	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84481	LOOM
http://purl.obolibrary.org/obo/DOID_5588	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C37199	LOOM
http://purl.obolibrary.org/obo/DOID_9790	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85194	LOOM
http://purl.obolibrary.org/obo/DOID_5379	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35287	LOOM
http://purl.obolibrary.org/obo/DOID_13819	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26822	LOOM
http://purl.obolibrary.org/obo/DOID_13650	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C50439	LOOM
http://purl.obolibrary.org/obo/DOID_7099	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39998	LOOM
http://purl.obolibrary.org/obo/DOID_7438	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7980	LOOM
http://purl.obolibrary.org/obo/DOID_5351	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39986	LOOM
http://purl.obolibrary.org/obo/DOID_7712	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7822	LOOM
http://purl.obolibrary.org/obo/DOID_13994	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C75020	LOOM
http://purl.obolibrary.org/obo/DOID_7350	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27802	LOOM
http://purl.obolibrary.org/obo/DOID_118	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3319	LOOM
http://purl.obolibrary.org/obo/DOID_7444	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7364	LOOM
http://purl.obolibrary.org/obo/DOID_303	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C92203	LOOM
http://purl.obolibrary.org/obo/DOID_5504	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6903	LOOM
http://purl.obolibrary.org/obo/DOID_10316	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26861	LOOM
http://purl.obolibrary.org/obo/DOID_9164	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C50451	LOOM
http://purl.obolibrary.org/obo/DOID_0050453	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C103921	LOOM
http://purl.obolibrary.org/obo/DOID_0050436	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84906	LOOM
http://purl.obolibrary.org/obo/DOID_6293	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5451	LOOM
http://purl.obolibrary.org/obo/DOID_8505	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26742	LOOM
http://purl.obolibrary.org/obo/DOID_4782	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35801	LOOM
http://purl.obolibrary.org/obo/DOID_0050906	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4551	LOOM
http://purl.obolibrary.org/obo/DOID_482	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27507	LOOM
http://purl.obolibrary.org/obo/DOID_5698	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6509	LOOM
http://purl.obolibrary.org/obo/DOID_4662	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85186	LOOM
http://purl.obolibrary.org/obo/DOID_11624	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3317	LOOM
http://purl.obolibrary.org/obo/DOID_2129	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6906	LOOM
http://purl.obolibrary.org/obo/DOID_10017	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3225	LOOM
http://purl.obolibrary.org/obo/DOID_8452	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3669	LOOM
http://purl.obolibrary.org/obo/DOID_2456	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34430	LOOM
http://purl.obolibrary.org/obo/DOID_326	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34738	LOOM
http://purl.obolibrary.org/obo/DOID_5790	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8642	LOOM
http://purl.obolibrary.org/obo/DOID_3617	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5424	LOOM
http://purl.obolibrary.org/obo/DOID_12783	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C117004	LOOM
http://purl.obolibrary.org/obo/DOID_12356	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27203	LOOM
http://purl.obolibrary.org/obo/DOID_6032	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39947	LOOM
http://purl.obolibrary.org/obo/DOID_9368	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34744	LOOM
http://purl.obolibrary.org/obo/DOID_5705	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27489	LOOM
http://purl.obolibrary.org/obo/DOID_5284	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27904	LOOM
http://purl.obolibrary.org/obo/DOID_5437	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7126	LOOM
http://purl.obolibrary.org/obo/DOID_5128	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6512	LOOM
