Mapping: National Cancer Institute Thesaurus[NCIT]_Logical Observation Identifier Names and Codes[LOINC]
domainURL	rangeURL	method
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61824	http://purl.bioontology.org/ontology/LNC/LP16180-9	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91778	http://purl.bioontology.org/ontology/LNC/MTHU044842	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91778	http://purl.bioontology.org/ontology/LNC/LP146503-0	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C117292	http://purl.bioontology.org/ontology/LNC/LP157328-8	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C117292	http://purl.bioontology.org/ontology/LNC/MTHU045715	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C224	http://purl.bioontology.org/ontology/LNC/LP17988-4	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C224	http://purl.bioontology.org/ontology/LNC/MTHU024809	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12531	http://purl.bioontology.org/ontology/LNC/LP21273-5	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66594	http://purl.bioontology.org/ontology/LNC/LP34998-2	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28840	http://purl.bioontology.org/ontology/LNC/LP14891-3	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28840	http://purl.bioontology.org/ontology/LNC/MTHU002117	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29453	http://purl.bioontology.org/ontology/LNC/LP171639-0	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C80153	http://purl.bioontology.org/ontology/LNC/LP16048-8	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C80153	http://purl.bioontology.org/ontology/LNC/LA15257-1	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C80153	http://purl.bioontology.org/ontology/LNC/MTHU006815	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61299	http://purl.bioontology.org/ontology/LNC/LP7741-4	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C52009	http://purl.bioontology.org/ontology/LNC/LP31595-9	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25407	http://purl.bioontology.org/ontology/LNC/MTHU034732	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25407	http://purl.bioontology.org/ontology/LNC/LP96251-1	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41195	http://purl.bioontology.org/ontology/LNC/MTHU002961	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29272	http://purl.bioontology.org/ontology/LNC/LP14351-8	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29272	http://purl.bioontology.org/ontology/LNC/MTHU011568	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28176	http://purl.bioontology.org/ontology/LNC/LP14505-9	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C86298	http://purl.bioontology.org/ontology/LNC/LP16678-2	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C18120	http://purl.bioontology.org/ontology/LNC/LP31855-7	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C14213	http://purl.bioontology.org/ontology/LNC/LP16669-1	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C324	http://purl.bioontology.org/ontology/LNC/LP34188-0	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C324	http://purl.bioontology.org/ontology/LNC/LP34187-2	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1687	http://purl.bioontology.org/ontology/LNC/LP97866-5	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1687	http://purl.bioontology.org/ontology/LNC/MTHU035097	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C73425	http://purl.bioontology.org/ontology/LNC/LA18125-7	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C96298	http://purl.bioontology.org/ontology/LNC/LA19063-9	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54706	http://purl.bioontology.org/ontology/LNC/LP40259-1	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54706	http://purl.bioontology.org/ontology/LNC/MTHU008342	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54706	http://purl.bioontology.org/ontology/LNC/LP90874-6	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12372	http://purl.bioontology.org/ontology/LNC/LP30441-7	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12372	http://purl.bioontology.org/ontology/LNC/MTHU020265	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C842	http://purl.bioontology.org/ontology/LNC/LP16281-5	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C842	http://purl.bioontology.org/ontology/LNC/MTHU018283	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C37927	http://purl.bioontology.org/ontology/LNC/LP28806-5	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C37927	http://purl.bioontology.org/ontology/LNC/MTHU001566	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13235	http://purl.bioontology.org/ontology/LNC/LP6982-5	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13235	http://purl.bioontology.org/ontology/LNC/LP104995-8	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C105699	http://purl.bioontology.org/ontology/LNC/LP32928-1	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29613	http://purl.bioontology.org/ontology/LNC/MTHU004121	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29613	http://purl.bioontology.org/ontology/LNC/LP70308-9	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29613	http://purl.bioontology.org/ontology/LNC/LP15861-5	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61775	http://purl.bioontology.org/ontology/LNC/MTHU016676	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61775	http://purl.bioontology.org/ontology/LNC/LP33359-8	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C101887	http://purl.bioontology.org/ontology/LNC/LA13538-6	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C98240	http://purl.bioontology.org/ontology/LNC/LP18143-5	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C98240	http://purl.bioontology.org/ontology/LNC/MTHU003464	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C18583	http://purl.bioontology.org/ontology/LNC/LP19654-0	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C63374	http://purl.bioontology.org/ontology/LNC/MTHU001936	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C63374	http://purl.bioontology.org/ontology/LNC/LP14741-0	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66570	http://purl.bioontology.org/ontology/LNC/MTHU004630	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66570	http://purl.bioontology.org/ontology/LNC/LP18555-0	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29605	http://purl.bioontology.org/ontology/LNC/LP70161-2	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29605	http://purl.bioontology.org/ontology/LNC/MTHU003211	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29605	http://purl.bioontology.org/ontology/LNC/LP15331-9	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43506	http://purl.bioontology.org/ontology/LNC/LA3903-7	LOOM
